investor_id,age_group,gender,monthly_sip_amount
14275,36-45,Male,33808.0
14276,36-45,Male,30592.0
14277,36-45,Female,4905.0
14278,18-25,Male,3184.0
14279,46-55,Female,7844.0
14280,46-55,Female,9374.0
14281,36-45,Female,7573.0
14282,26-35,Female,1968.0
14283,26-35,Female,7920.0
14284,36-45,Male,9894.0
14285,26-35,Male,6949.0
14286,46-55,Male,7400.0
14287,36-45,Male,12714.0
14288,26-35,Male,3995.0
14289,46-55,Male,6309.0
14290,18-25,Male,1132.0
14291,56-65,Male,24227.0
14292,26-35,Female,2718.0
14293,26-35,Male,7007.0
14294,46-55,Female,4038.0
14295,56-65,Male,2180.0
14296,26-35,Female,2269.0
14297,46-55,Female,3929.0
14298,26-35,Male,6665.0
14299,26-35,Male,11709.0
14300,26-35,Male,4949.0
14301,18-25,Male,1326.0
14302,26-35,Male,6870.0
14303,26-35,Female,2158.0
14304,36-45,Male,3768.0
14305,46-55,Male,5729.0
14306,18-25,Female,4901.0
14307,36-45,Male,4348.0
14308,26-35,Male,4891.0
14309,36-45,Male,12241.0
14310,18-25,Male,817.0
14311,46-55,Male,4316.0
14312,56-65,Male,17960.0
14313,18-25,Female,2708.0
14314,36-45,Male,5690.0
14315,46-55,Male,4175.0
14316,36-45,Female,8382.0
14317,65+,Male,6089.0
14318,26-35,Female,4860.0
14319,36-45,Female,5216.0
14320,56-65,Male,11857.0
14321,36-45,Male,9301.0
14322,56-65,Female,8582.0
14323,36-45,Male,5329.0
14324,26-35,Male,4388.0
14325,26-35,Male,4356.0
14326,18-25,Female,1343.0
14327,56-65,Male,11017.0
14328,26-35,Male,1834.0
14329,26-35,Female,3771.0
14330,36-45,Male,5239.0
14331,36-45,Male,8310.0
14332,36-45,Female,7171.0
14333,36-45,Female,10398.0
14334,36-45,Male,3128.0
14335,26-35,Female,3395.0
14336,36-45,Female,3567.0
14337,26-35,Male,3501.0
14338,36-45,Male,9835.0
14339,26-35,Male,3631.0
14340,26-35,Male,2648.0
14341,36-45,Male,8091.0
14342,18-25,Male,1256.0
14343,36-45,Male,12021.0
14344,46-55,Male,9201.0
14345,46-55,Male,4606.0
14346,56-65,Male,11262.0
14347,26-35,Female,5405.0
14348,36-45,Male,7476.0
14349,36-45,Male,12877.0
14350,46-55,Male,5008.0
14351,36-45,Female,8824.0
14352,46-55,Male,10458.0
14353,26-35,Male,4972.0
14354,36-45,Female,6085.0
14355,26-35,Male,8558.0
14356,46-55,Male,13529.0
14357,26-35,Female,8880.0
14358,18-25,Male,1744.0
14359,26-35,Female,4791.0
14360,36-45,Female,8028.0
14361,46-55,Male,21411.0
14362,26-35,Male,4473.0
14363,26-35,Male,2831.0
14364,56-65,Female,8111.0
14365,26-35,Female,8484.0
14366,46-55,Male,14739.0
14367,26-35,Male,4229.0
14368,46-55,Male,23187.0
14369,18-25,Male,3467.0
14370,36-45,Male,5450.0
14371,36-45,Male,4683.0
14372,26-35,Male,8132.0
14373,26-35,Male,3578.0
14374,46-55,Male,8659.0
14375,36-45,Male,18078.0
14376,36-45,Female,1302.0
14377,36-45,Male,21165.0
14378,36-45,Female,14571.0
14379,18-25,Male,3274.0
14380,36-45,Male,8315.0
14381,26-35,Male,2640.0
14382,46-55,Male,36023.0
14383,26-35,Female,7175.0
14384,36-45,Male,10818.0
14385,26-35,Male,3037.0
14386,36-45,Female,8004.0
14387,36-45,Female,10265.0
14388,46-55,Male,10068.0
14389,26-35,Male,4517.0
14390,36-45,Male,2756.0
14391,18-25,Male,1108.0
14392,36-45,Male,20066.0
14393,36-45,Male,5075.0
14394,36-45,Male,6767.0
14395,36-45,Male,4604.0
14396,26-35,Male,3688.0
14397,36-45,Female,11531.0
14398,26-35,Female,9337.0
14399,26-35,Male,4861.0
14400,46-55,Male,9573.0
14401,26-35,Male,3944.0
14402,26-35,Female,3652.0
14403,26-35,Male,2436.0
14404,56-65,Male,8234.0
14405,26-35,Female,2074.0
14406,46-55,Male,13115.0
14407,56-65,Male,5205.0
14408,18-25,Male,1372.0
14409,26-35,Female,4769.0
14410,46-55,Male,5308.0
14411,46-55,Female,4632.0
14412,46-55,Female,8972.0
14413,26-35,Male,1643.0
14414,46-55,Male,9082.0
14415,65+,Female,3305.0
14416,36-45,Female,13070.0
14417,65+,Male,4226.0
14418,26-35,Male,2936.0
14419,26-35,Male,3905.0
14420,36-45,Male,4114.0
14421,26-35,Male,1138.0
14422,26-35,Female,1609.0
14423,36-45,Male,8583.0
14424,18-25,Male,1389.0
14425,56-65,Male,6874.0
14426,36-45,Female,7286.0
14427,46-55,Male,7892.0
14428,26-35,Male,3777.0
14429,26-35,Female,3929.0
14430,36-45,Male,2475.0
14431,56-65,Male,6774.0
14432,36-45,Female,9238.0
14433,26-35,Female,2658.0
14434,65+,Female,1486.0
14435,36-45,Female,12667.0
14436,56-65,Female,18595.0
14437,36-45,Male,12203.0
14438,36-45,Female,12004.0
14439,36-45,Female,5122.0
14440,26-35,Female,6212.0
14441,18-25,Male,2083.0
14442,46-55,Male,9986.0
14443,36-45,Female,3244.0
14444,36-45,Female,1946.0
14445,18-25,Female,4574.0
14446,26-35,Female,9583.0
14447,36-45,Female,5741.0
14448,26-35,Female,3346.0
14449,56-65,Female,11169.0
14450,36-45,Male,6134.0
14451,36-45,Male,7456.0
14452,26-35,Male,3422.0
14453,26-35,Male,2113.0
14454,56-65,Male,6557.0
14455,36-45,Female,5850.0
14456,46-55,Female,8282.0
14457,26-35,Female,4364.0
14458,26-35,Male,3565.0
14459,26-35,Female,8446.0
14460,36-45,Female,7052.0
14461,36-45,Male,7856.0
14462,26-35,Male,9066.0
14463,26-35,Male,4493.0
14464,56-65,Female,6891.0
14465,26-35,Male,5685.0
14466,36-45,Female,2514.0
14467,36-45,Male,5190.0
14468,26-35,Male,6384.0
14469,18-25,Male,6265.0
14470,56-65,Male,5892.0
14471,26-35,Female,2973.0
14472,26-35,Female,1030.0
14473,26-35,Male,7436.0
14474,18-25,Male,2263.0
14475,26-35,Female,3054.0
14476,36-45,Male,5601.0
14477,46-55,Male,7443.0
14478,26-35,Female,5002.0
14479,46-55,Male,11560.0
14480,26-35,Male,4106.0
14481,56-65,Male,4962.0
14482,46-55,Male,7617.0
14483,26-35,Male,7823.0
14484,36-45,Male,6739.0
14485,26-35,Male,3481.0
14486,36-45,Male,7380.0
14487,36-45,Male,6317.0
14488,36-45,Male,5898.0
14489,26-35,Male,7814.0
14490,46-55,Male,12711.0
14491,26-35,Male,9699.0
14492,36-45,Female,18002.0
14493,36-45,Female,8336.0
14494,36-45,Male,11803.0
14495,26-35,Female,4328.0
14496,26-35,Male,7652.0
14497,18-25,Male,1303.0
14498,26-35,Male,3317.0
14499,56-65,Male,4846.0
14500,46-55,Male,27277.0
14501,46-55,Male,11333.0
14502,26-35,Female,1452.0
14503,18-25,Male,1810.0
14504,36-45,Female,9673.0
14505,26-35,Male,5495.0
14506,26-35,Male,9176.0
14507,36-45,Male,8238.0
14508,26-35,Male,1136.0
14509,26-35,Female,5054.0
14510,26-35,Male,10467.0
14511,46-55,Male,11365.0
14512,36-45,Female,9883.0
14513,26-35,Male,4358.0
14514,18-25,Male,2125.0
14515,26-35,Male,5153.0
14516,36-45,Male,3960.0
14517,26-35,Male,9216.0
14518,36-45,Male,8643.0
14519,18-25,Male,4105.0
14520,26-35,Male,1544.0
14521,26-35,Male,1694.0
14522,26-35,Male,6686.0
14523,26-35,Male,2180.0
14524,26-35,Female,4395.0
14525,65+,Male,6096.0
14526,36-45,Male,6533.0
14527,46-55,Female,6667.0
14528,56-65,Male,15872.0
14529,26-35,Male,3484.0
14530,36-45,Male,5331.0
14531,36-45,Male,8484.0
14532,36-45,Male,10126.0
14533,26-35,Male,3554.0
14534,26-35,Female,5085.0
14535,46-55,Male,14337.0
14536,18-25,Male,1686.0
14537,26-35,Female,1467.0
14538,56-65,Female,2660.0
14539,18-25,Male,1707.0
14540,36-45,Female,8694.0
14541,65+,Male,10213.0
14542,26-35,Male,2315.0
14543,26-35,Female,5023.0
14544,36-45,Male,8952.0
14545,46-55,Male,5880.0
14546,46-55,Female,10916.0
14547,26-35,Male,5855.0
14548,46-55,Female,10385.0
14549,56-65,Female,7153.0
14550,18-25,Male,1786.0
14551,46-55,Male,3327.0
14552,36-45,Male,7200.0
14553,46-55,Male,15255.0
14554,26-35,Female,2951.0
14555,18-25,Male,761.0
14556,46-55,Male,9377.0
14557,36-45,Male,2476.0
14558,56-65,Female,4204.0
14559,26-35,Male,5549.0
14560,26-35,Female,3107.0
14561,36-45,Female,3337.0
14562,26-35,Male,4513.0
14563,26-35,Male,1972.0
14564,18-25,Male,2525.0
14565,46-55,Male,12514.0
14566,26-35,Female,2687.0
14567,26-35,Male,2322.0
14568,46-55,Male,6823.0
14569,18-25,Male,1393.0
14570,36-45,Female,8779.0
14571,26-35,Female,4760.0
14572,36-45,Male,14314.0
14573,36-45,Male,9761.0
14574,26-35,Female,2004.0
14575,36-45,Male,4100.0
14576,65+,Male,7565.0
14577,36-45,Female,6522.0
14578,26-35,Male,2457.0
14579,26-35,Female,2788.0
14580,46-55,Male,3018.0
14581,26-35,Male,4607.0
14582,26-35,Male,2579.0
14583,65+,Male,3072.0
14584,26-35,Male,1784.0
14585,26-35,Male,2541.0
14586,26-35,Male,1903.0
14587,26-35,Male,2208.0
14588,18-25,Male,1905.0
14589,26-35,Female,1675.0
14590,36-45,Male,21974.0
14591,36-45,Female,4931.0
14592,26-35,Female,1759.0
14593,36-45,Male,4671.0
14594,26-35,Female,5336.0
14595,46-55,Female,5664.0
14596,46-55,Male,6054.0
14597,36-45,Male,10049.0
14598,46-55,Male,6821.0
14599,65+,Male,10006.0
14600,36-45,Male,5557.0
14601,26-35,Male,3697.0
14602,26-35,Male,3837.0
14603,26-35,Male,3094.0
14604,36-45,Female,3544.0
14605,26-35,Male,3185.0
14606,46-55,Male,2368.0
14607,26-35,Female,14435.0
14608,26-35,Female,962.0
14609,18-25,Male,1196.0
14610,18-25,Female,1118.0
14611,36-45,Female,17422.0
14612,26-35,Male,5968.0
14613,56-65,Male,4712.0
14614,36-45,Female,4300.0
14615,26-35,Male,9032.0
14616,36-45,Male,5733.0
14617,26-35,Male,12198.0
14618,18-25,Female,1419.0
14619,26-35,Male,3107.0
14620,26-35,Female,1357.0
14621,26-35,Female,12462.0
14622,18-25,Male,2003.0
14623,36-45,Male,5742.0
14624,65+,Male,5103.0
14625,26-35,Male,5431.0
14626,36-45,Male,3819.0
14627,65+,Male,5438.0
14628,36-45,Male,5124.0
14629,36-45,Female,14792.0
14630,36-45,Male,13606.0
14631,46-55,Male,5684.0
14632,26-35,Male,4217.0
14633,26-35,Male,2881.0
14634,46-55,Female,14609.0
14635,26-35,Male,5862.0
14636,26-35,Male,5923.0
14637,46-55,Male,4641.0
14638,26-35,Female,3567.0
14639,36-45,Male,8049.0
14640,26-35,Male,3710.0
14641,36-45,Male,11294.0
14642,18-25,Male,1906.0
14643,18-25,Female,1638.0
14644,46-55,Male,19132.0
14645,26-35,Female,6425.0
14646,46-55,Male,9911.0
14647,26-35,Male,8648.0
14648,26-35,Male,4975.0
14649,26-35,Male,4196.0
14650,18-25,Male,5302.0
14651,26-35,Male,4942.0
14652,26-35,Female,2602.0
14653,26-35,Male,2654.0
14654,36-45,Male,11766.0
14655,46-55,Male,11301.0
14656,26-35,Male,2863.0
14657,26-35,Female,2526.0
14658,36-45,Male,11803.0
14659,36-45,Female,3393.0
14660,36-45,Male,19130.0
14661,56-65,Female,3243.0
14662,56-65,Male,17361.0
14663,46-55,Male,14131.0
14664,36-45,Male,3626.0
14665,26-35,Male,2770.0
14666,36-45,Male,6767.0
14667,36-45,Female,20094.0
14668,36-45,Male,5463.0
14669,26-35,Male,4016.0
14670,65+,Male,2768.0
14671,26-35,Male,3656.0
14672,26-35,Male,3418.0
14673,26-35,Female,5564.0
14674,65+,Male,8126.0
14675,46-55,Male,8168.0
14676,46-55,Male,9547.0
14677,18-25,Male,776.0
14678,26-35,Male,4407.0
14679,26-35,Male,5440.0
14680,26-35,Male,5025.0
14681,46-55,Male,4860.0
14682,56-65,Male,5715.0
14683,26-35,Female,5055.0
14684,26-35,Male,2525.0
14685,46-55,Male,11739.0
14686,36-45,Female,10131.0
14687,26-35,Male,1850.0
14688,46-55,Female,18153.0
14689,36-45,Male,3194.0
14690,56-65,Female,25553.0
14691,36-45,Male,4378.0
14692,56-65,Male,4020.0
14693,18-25,Female,2340.0
14694,46-55,Male,5971.0
14695,26-35,Female,2020.0
14696,26-35,Male,4924.0
14697,36-45,Male,8154.0
14698,26-35,Male,1484.0
14699,36-45,Male,8053.0
14700,18-25,Male,2381.0
14701,26-35,Male,4858.0
14702,36-45,Male,3204.0
14703,36-45,Female,13320.0
14704,26-35,Female,7505.0
14705,36-45,Male,3802.0
14706,26-35,Male,5249.0
14707,26-35,Male,6570.0
14708,36-45,Male,4690.0
14709,26-35,Male,6939.0
14710,26-35,Male,4001.0
14711,56-65,Female,4084.0
14712,18-25,Male,2074.0
14713,26-35,Female,5018.0
14714,18-25,Male,2537.0
14715,36-45,Male,11349.0
14716,26-35,Female,14152.0
14717,26-35,Male,10720.0
14718,36-45,Female,10423.0
14719,26-35,Male,3642.0
14720,36-45,Male,14129.0
14721,36-45,Female,6263.0
14722,18-25,Female,1959.0
14723,36-45,Male,6481.0
14724,26-35,Male,5237.0
14725,46-55,Male,5511.0
14726,56-65,Male,4551.0
14727,26-35,Female,3983.0
14728,36-45,Female,3747.0
14729,36-45,Female,8976.0
14730,18-25,Male,1777.0
14731,26-35,Male,3053.0
14732,26-35,Male,3535.0
14733,26-35,Male,4449.0
14734,65+,Female,6998.0
14735,26-35,Female,9045.0
14736,46-55,Male,6229.0
14737,56-65,Female,12751.0
14738,65+,Female,9662.0
14739,46-55,Male,8726.0
14740,36-45,Male,22507.0
14741,26-35,Female,3966.0
14742,36-45,Male,5131.0
14743,26-35,Male,1624.0
14744,46-55,Male,6145.0
14745,26-35,Male,6754.0
14746,36-45,Male,3296.0
14747,46-55,Male,3561.0
14748,36-45,Male,2389.0
14749,26-35,Female,3631.0
14750,56-65,Male,8809.0
14751,26-35,Male,4206.0
14752,56-65,Male,4748.0
14753,56-65,Female,9195.0
14754,18-25,Male,793.0
14755,46-55,Male,9447.0
14756,36-45,Male,6851.0
14757,18-25,Male,1398.0
14758,26-35,Male,3673.0
14759,26-35,Male,6380.0
14760,26-35,Female,3616.0
14761,26-35,Male,3975.0
14762,36-45,Male,4129.0
14763,36-45,Male,2048.0
14764,46-55,Female,7448.0
14765,56-65,Male,7769.0
14766,46-55,Male,8173.0
14767,56-65,Male,9922.0
14768,18-25,Female,580.0
14769,26-35,Male,1335.0
14770,26-35,Male,6713.0
14771,36-45,Male,7099.0
14772,26-35,Male,6338.0
14773,26-35,Male,2457.0
14774,36-45,Male,10917.0
14775,36-45,Male,8535.0
14776,18-25,Male,1421.0
14777,46-55,Male,21135.0
14778,46-55,Male,5879.0
14779,26-35,Male,2553.0
14780,36-45,Female,2087.0
14781,36-45,Male,6431.0
14782,36-45,Male,9003.0
14783,46-55,Male,12662.0
14784,26-35,Male,2225.0
14785,36-45,Male,14791.0
14786,56-65,Female,8892.0
14787,26-35,Male,2887.0
14788,26-35,Male,7386.0
14789,36-45,Male,8972.0
14790,18-25,Male,2027.0
14791,26-35,Male,3414.0
14792,46-55,Male,19810.0
14793,26-35,Male,2656.0
14794,36-45,Female,7287.0
14795,18-25,Female,1527.0
14796,46-55,Male,18941.0
14797,56-65,Male,29377.0
14798,26-35,Male,4461.0
14799,36-45,Male,3241.0
14800,26-35,Male,6893.0
14801,36-45,Male,5076.0
14802,36-45,Female,3122.0
14803,36-45,Male,6929.0
14804,36-45,Female,3173.0
14805,26-35,Female,4499.0
14806,46-55,Male,7187.0
14807,26-35,Female,5543.0
14808,26-35,Male,2527.0
14809,26-35,Male,9360.0
14810,26-35,Male,9241.0
14811,36-45,Female,8025.0
14812,56-65,Male,6555.0
14813,26-35,Male,16927.0
14814,26-35,Male,3134.0
14815,46-55,Male,9215.0
14816,36-45,Female,11745.0
14817,18-25,Male,2333.0
14818,26-35,Male,9648.0
14819,26-35,Female,5486.0
14820,26-35,Male,11000.0
14821,26-35,Male,3449.0
14822,36-45,Male,4437.0
14823,36-45,Female,9664.0
14824,26-35,Male,5055.0
14825,26-35,Male,11006.0
14826,26-35,Female,6968.0
14827,36-45,Female,3022.0
14828,36-45,Male,14622.0
14829,26-35,Male,5464.0
14830,56-65,Male,7876.0
14831,56-65,Male,9747.0
14832,46-55,Male,19347.0
14833,26-35,Male,5930.0
14834,56-65,Male,5994.0
14835,26-35,Male,7580.0
14836,36-45,Male,11786.0
14837,36-45,Male,5120.0
14838,26-35,Male,4024.0
14839,36-45,Male,13306.0
14840,36-45,Male,10195.0
14841,26-35,Female,2834.0
14842,56-65,Female,9025.0
14843,46-55,Male,13527.0
14844,18-25,Male,3103.0
14845,18-25,Female,1082.0
14846,36-45,Female,8065.0
14847,56-65,Male,5780.0
14848,36-45,Male,2043.0
14849,56-65,Male,8545.0
14850,36-45,Male,8390.0
14851,26-35,Male,9414.0
14852,26-35,Male,6789.0
14853,36-45,Male,3686.0
14854,46-55,Male,9343.0
14855,26-35,Male,2717.0
14856,65+,Female,5627.0
14857,56-65,Male,6165.0
14858,65+,Male,4325.0
14859,36-45,Male,15478.0
14860,36-45,Male,8845.0
14861,26-35,Male,2555.0
14862,26-35,Male,4102.0
14863,36-45,Male,5362.0
14864,26-35,Male,3957.0
14865,36-45,Male,11243.0
14866,46-55,Male,7947.0
14867,18-25,Male,2040.0
14868,46-55,Male,9197.0
14869,36-45,Female,4477.0
14870,26-35,Male,3068.0
14871,26-35,Male,1555.0
14872,36-45,Male,2739.0
14873,46-55,Female,11852.0
14874,36-45,Male,5872.0
14875,46-55,Male,16911.0
14876,56-65,Male,7937.0
14877,26-35,Female,4132.0
14878,36-45,Male,6958.0
14879,18-25,Male,2303.0
14880,26-35,Male,3165.0
14881,18-25,Female,2558.0
14882,26-35,Female,3795.0
14883,56-65,Female,3078.0
14884,65+,Male,5367.0
14885,46-55,Female,3783.0
14886,26-35,Male,5751.0
14887,26-35,Male,4254.0
14888,26-35,Male,1460.0
14889,18-25,Male,3226.0
14890,26-35,Female,4783.0
14891,36-45,Male,3665.0
14892,26-35,Male,4794.0
14893,36-45,Female,5819.0
14894,18-25,Male,4857.0
14895,56-65,Male,7170.0
14896,46-55,Male,14260.0
14897,18-25,Male,5434.0
14898,36-45,Female,6666.0
14899,46-55,Male,10800.0
14900,18-25,Female,8220.0
14901,26-35,Male,3266.0
14902,26-35,Male,1622.0
14903,26-35,Male,2211.0
14904,26-35,Male,3459.0
14905,46-55,Male,9568.0
14906,46-55,Male,9406.0
14907,36-45,Male,5880.0
14908,46-55,Female,12268.0
14909,56-65,Male,7786.0
14910,26-35,Male,3140.0
14911,18-25,Female,1789.0
14912,26-35,Male,2275.0
14913,26-35,Female,3410.0
14914,26-35,Female,3704.0
14915,26-35,Male,2431.0
14916,36-45,Male,6790.0
14917,26-35,Male,2506.0
14918,26-35,Male,2492.0
14919,36-45,Male,5016.0
14920,26-35,Female,3363.0
14921,65+,Male,8312.0
14922,18-25,Male,1562.0
14923,26-35,Male,7710.0
14924,26-35,Female,10471.0
14925,36-45,Male,9049.0
14926,26-35,Male,4083.0
14927,36-45,Male,6267.0
14928,26-35,Male,2694.0
14929,46-55,Female,23741.0
14930,26-35,Male,3377.0
14931,36-45,Female,4231.0
14932,36-45,Female,11511.0
14933,65+,Male,2550.0
14934,26-35,Male,5510.0
14935,46-55,Male,6976.0
14936,18-25,Male,2511.0
14937,36-45,Male,10056.0
14938,26-35,Male,4119.0
14939,26-35,Male,4584.0
14940,46-55,Female,3786.0
14941,56-65,Male,3733.0
14942,36-45,Male,9235.0
14943,56-65,Male,8709.0
14944,36-45,Male,11501.0
14945,56-65,Male,8528.0
14946,26-35,Male,3627.0
14947,18-25,Female,1306.0
14948,36-45,Male,11987.0
14949,36-45,Male,20134.0
14950,46-55,Female,5120.0
14951,36-45,Male,5717.0
14952,18-25,Male,1700.0
14953,36-45,Female,21481.0
14954,36-45,Male,7767.0
14955,26-35,Female,6760.0
14956,26-35,Male,4180.0
14957,56-65,Male,8643.0
14958,26-35,Male,2167.0
14959,26-35,Male,3744.0
14960,36-45,Male,12877.0
14961,26-35,Male,3052.0
14962,46-55,Male,4342.0
14963,36-45,Male,15756.0
14964,36-45,Male,10726.0
14965,36-45,Female,3286.0
14966,36-45,Male,7619.0
14967,36-45,Male,12058.0
14968,56-65,Male,15868.0
14969,36-45,Male,14987.0
14970,46-55,Male,3715.0
14971,46-55,Female,9004.0
14972,18-25,Male,1471.0
14973,46-55,Female,7112.0
14974,36-45,Male,5692.0
14975,36-45,Male,4310.0
14976,36-45,Male,4745.0
14977,56-65,Male,3098.0
14978,36-45,Male,3416.0
14979,46-55,Female,4770.0
14980,36-45,Male,1538.0
14981,26-35,Male,3189.0
14982,36-45,Female,4070.0
14983,46-55,Male,5976.0
14984,36-45,Male,5906.0
14985,65+,Male,10610.0
14986,36-45,Male,6343.0
14987,36-45,Female,11661.0
14988,26-35,Male,3935.0
14989,46-55,Female,2501.0
14990,26-35,Female,3359.0
14991,36-45,Female,3183.0
14992,26-35,Male,2759.0
14993,26-35,Male,4931.0
14994,46-55,Male,4771.0
14995,26-35,Female,6431.0
14996,36-45,Female,22244.0
14997,36-45,Male,6290.0
14998,26-35,Female,2603.0
14999,46-55,Female,5581.0
15000,26-35,Male,4030.0
15001,18-25,Male,1246.0
15002,26-35,Male,2376.0
15003,26-35,Female,5330.0
15004,36-45,Female,10873.0
15005,26-35,Male,3530.0
15006,46-55,Male,15334.0
15007,26-35,Male,3986.0
15008,36-45,Male,10555.0
15009,65+,Male,1376.0
15010,26-35,Female,2863.0
15011,26-35,Female,7805.0
15012,36-45,Male,1552.0
15013,26-35,Female,5102.0
15014,36-45,Male,6260.0
15015,36-45,Female,7676.0
15016,26-35,Male,3025.0
15017,46-55,Male,9494.0
15018,26-35,Male,2530.0
15019,18-25,Male,1038.0
15020,18-25,Female,1925.0
15021,26-35,Male,3565.0
15022,18-25,Male,2370.0
15023,56-65,Male,13849.0
15024,26-35,Male,2045.0
15025,46-55,Male,14293.0
15026,26-35,Female,3027.0
15027,56-65,Male,11671.0
15028,36-45,Male,11089.0
15029,36-45,Male,9295.0
15030,65+,Male,7820.0
15031,36-45,Male,16203.0
15032,46-55,Male,5123.0
15033,46-55,Male,8365.0
15034,26-35,Male,7904.0
15035,46-55,Male,6819.0
15036,36-45,Male,8330.0
15037,26-35,Male,2747.0
15038,56-65,Male,5453.0
15039,46-55,Male,13421.0
15040,26-35,Male,4858.0
15041,36-45,Male,7957.0
15042,26-35,Male,6600.0
15043,26-35,Male,4086.0
15044,46-55,Male,6075.0
15045,18-25,Male,2630.0
15046,46-55,Male,10419.0
15047,46-55,Female,9693.0
15048,46-55,Female,5225.0
15049,36-45,Male,11316.0
15050,26-35,Male,4862.0
15051,26-35,Male,2881.0
15052,36-45,Female,6507.0
15053,46-55,Male,3763.0
15054,26-35,Female,3868.0
15055,46-55,Female,8939.0
15056,36-45,Female,4276.0
15057,36-45,Female,5748.0
15058,36-45,Male,7008.0
15059,36-45,Male,5829.0
15060,46-55,Male,8099.0
15061,18-25,Male,1707.0
15062,46-55,Female,13218.0
15063,36-45,Male,6355.0
15064,46-55,Male,12809.0
15065,36-45,Male,3758.0
15066,46-55,Male,10173.0
15067,36-45,Male,7067.0
15068,36-45,Male,8677.0
15069,26-35,Female,4603.0
15070,65+,Female,11592.0
15071,56-65,Male,7672.0
15072,18-25,Male,1118.0
15073,26-35,Male,5930.0
15074,26-35,Male,9412.0
15075,26-35,Female,2301.0
15076,26-35,Male,4109.0
15077,26-35,Male,4148.0
15078,36-45,Male,12241.0
15079,36-45,Female,5247.0
15080,36-45,Male,17127.0
15081,36-45,Female,5752.0
15082,26-35,Female,2015.0
15083,46-55,Male,11025.0
15084,36-45,Male,7385.0
15085,26-35,Male,7977.0
15086,36-45,Male,17270.0
15087,26-35,Female,3472.0
15088,36-45,Male,6591.0
15089,26-35,Female,3272.0
15090,46-55,Male,4927.0
15091,36-45,Male,8392.0
15092,36-45,Female,10908.0
15093,26-35,Female,3144.0
15094,26-35,Male,2762.0
15095,46-55,Male,14836.0
15096,26-35,Male,8103.0
15097,36-45,Male,6932.0
15098,36-45,Male,6383.0
15099,36-45,Female,12112.0
15100,65+,Male,8925.0
15101,36-45,Male,3492.0
15102,26-35,Male,2829.0
15103,46-55,Male,12432.0
15104,18-25,Male,1884.0
15105,46-55,Male,6068.0
15106,36-45,Male,2560.0
15107,26-35,Female,10780.0
15108,26-35,Female,4124.0
15109,36-45,Female,4196.0
15110,65+,Male,3074.0
15111,65+,Male,3670.0
15112,26-35,Female,6791.0
15113,36-45,Male,7062.0
15114,26-35,Male,4701.0
15115,26-35,Female,6299.0
15116,56-65,Male,2451.0
15117,36-45,Male,12967.0
15118,36-45,Female,18524.0
15119,26-35,Male,3360.0
15120,26-35,Male,2608.0
15121,46-55,Male,17601.0
15122,46-55,Male,22097.0
15123,36-45,Female,9214.0
15124,18-25,Female,500.0
15125,26-35,Male,4564.0
15126,26-35,Female,2241.0
15127,26-35,Male,4323.0
15128,46-55,Male,16807.0
15129,36-45,Female,3331.0
15130,26-35,Male,4839.0
15131,36-45,Male,3868.0
15132,26-35,Male,5045.0
15133,56-65,Male,27530.0
15134,26-35,Male,5800.0
15135,46-55,Male,6900.0
15136,26-35,Male,1484.0
15137,26-35,Female,4557.0
15138,26-35,Male,7945.0
15139,46-55,Male,3786.0
15140,26-35,Male,3665.0
15141,36-45,Male,4102.0
15142,46-55,Male,6147.0
15143,26-35,Male,1373.0
15144,26-35,Male,2640.0
15145,26-35,Female,3603.0
15146,26-35,Male,8242.0
15147,36-45,Male,9872.0
15148,46-55,Female,11109.0
15149,56-65,Male,9869.0
15150,46-55,Female,5672.0
15151,46-55,Female,24413.0
15152,26-35,Male,10401.0
15153,46-55,Male,8962.0
15154,26-35,Male,3070.0
15155,36-45,Male,5184.0
15156,36-45,Female,8462.0
15157,26-35,Male,6928.0
15158,26-35,Male,10395.0
15159,26-35,Male,6076.0
15160,46-55,Male,3453.0
15161,56-65,Male,6476.0
15162,46-55,Male,10793.0
15163,18-25,Male,2488.0
15164,26-35,Male,11716.0
15165,18-25,Female,1223.0
15166,36-45,Female,11709.0
15167,36-45,Male,10737.0
15168,46-55,Male,5827.0
15169,26-35,Male,2588.0
15170,26-35,Male,4425.0
15171,26-35,Female,4026.0
15172,26-35,Male,6833.0
15173,26-35,Female,2376.0
15174,56-65,Female,5946.0
15175,46-55,Male,10421.0
15176,46-55,Female,5707.0
15177,36-45,Male,3700.0
15178,26-35,Male,2262.0
15179,36-45,Male,5431.0
15180,46-55,Male,10002.0
15181,36-45,Female,9966.0
15182,56-65,Male,10404.0
15183,36-45,Male,12748.0
15184,36-45,Female,3517.0
15185,26-35,Female,11830.0
15186,46-55,Male,11882.0
15187,36-45,Male,4500.0
15188,36-45,Female,3641.0
15189,36-45,Female,5458.0
15190,46-55,Female,7170.0
15191,26-35,Male,21068.0
15192,18-25,Male,2834.0
15193,46-55,Male,9950.0
15194,26-35,Female,15486.0
15195,46-55,Female,5200.0
15196,46-55,Male,8584.0
15197,46-55,Male,11914.0
15198,36-45,Male,3039.0
15199,46-55,Female,13750.0
15200,36-45,Male,20783.0
15201,36-45,Female,8994.0
15202,46-55,Female,6924.0
15203,56-65,Male,3922.0
15204,46-55,Male,13568.0
15205,26-35,Female,3462.0
15206,26-35,Female,8095.0
15207,18-25,Male,1238.0
15208,26-35,Male,6280.0
